SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent,Equity_Holding,Other_Holding,Assets_in_top10_holdings_percent,Reported_turnover_percent,Active_Share_percent,Top3_sector_percent,Top5_sector_percent,Equity_Holding_Amount,giant_percent,large_percent,mid_percent,small_percent,micro_percent,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F0GBR06M63,15.79,3.01,1.79,14.18,2.15,9.25,-5.46,-8.49,3.42,-0.87,33,4,49,97.62,76.16,52.14,76.03,13.50 Bil,18.07,36.22,41.78,2.86,0,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F00000TPCR,10.78,0.97,0.61,5.67,2.16,9.44,1.25,-7.38,11.46,-4.04,177,19,,25,81.88,53.39,79.63,13.60 Bil,17.67,39.45,33.56,7.74,0,94.69,74.36,99.14,32.48,3.97,36.98,32.03,8.47,98.1,90.75,57.04,93.59,14.41,5.03,96.54,14.13,6.64,87.65,34.24,26.31,83.87
F000000GR3,16.4,2.16,2.61,22.07,1.46,10.39,-13.12,-7.64,-8.75,2.21,27,4,52,70.6,72.46,63.48,81.31,13.47 Bil,19.82,29.66,43.04,6.59,0,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000LWQR,16.4,2.16,2.61,22.07,1.46,10.39,-13.12,-7.64,-8.75,2.21,27,4,52,70.6,72.46,63.48,81.31,13.47 Bil,19.82,29.66,43.04,6.59,0,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000Q8Q2,16.4,2.16,2.61,22.07,1.46,10.39,-13.12,-7.64,-8.75,2.21,27,4,52,70.6,72.46,63.48,81.31,13.47 Bil,19.82,29.66,43.04,6.59,0,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000W6D8,13.63,2.24,1.34,10.15,3.53,7.56,-10.11,-0.66,6.99,8,65,5,37,,74.24,50.62,72.03,7.49 Bil,19.76,17.45,36.9,12.06,6.09,68.17,44.91,84.02,12.58,8.35,39.15,44.59,12.07,94.94,39.24,15.8,74.19,37.42,13.13,81.05,70.7,24.6,90.03,25.05,23.85,45.11
F0GBR06M62,15.79,3.01,1.79,14.18,2.15,9.25,-5.46,-8.49,3.42,-0.87,33,4,49,97.62,76.16,52.14,76.03,13.50 Bil,18.07,36.22,41.78,2.86,0,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F0GBR04S2M,15.79,3.01,1.79,14.18,2.15,9.25,-5.46,-8.49,3.42,-0.87,33,4,49,97.62,76.16,52.14,76.03,13.50 Bil,18.07,36.22,41.78,2.86,0,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F00000YQNK,15.79,3.01,1.79,14.18,2.15,9.25,-5.46,-8.49,3.42,-0.87,33,4,49,97.62,76.16,52.14,76.03,13.50 Bil,18.07,36.22,41.78,2.86,0,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F0GBR04S2V,16.9,1.89,1.38,12.13,1.38,7.91,-21.25,-4.53,17.72,-1.5,73,5,22,49.29,,58.84,77.81,773.53 Mil,0,0,12.09,68.21,19.23,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F0GBR051NU,16.9,1.89,1.38,12.13,1.38,7.91,-21.25,-4.53,17.72,-1.5,73,5,22,49.29,,58.84,77.81,773.53 Mil,0,0,12.09,68.21,19.23,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F00000MEXO,10.54,1.1,0.7,6.17,2.6,11.78,-10.28,-7.01,1.38,-4.92,169,48,,21.77,72.27,54.22,75.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
F00000Y0PH,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,13.02 Bil,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR06KYC,11.15,1.07,0.7,6.53,2.55,11.52,-8.18,-7.03,3.62,-4.68,33,4,,66.96,74.32,59.8,78.45,16.17 Bil,22.09,31.84,36.33,2.85,0,92.14,91.9,98.44,17.98,4.45,40.37,42.04,7.74,97.64,83.87,64.21,93.16,24.83,5.04,67.28,24.48,12.85,84.95,38.55,30.93,61.49
F0GBR059Y0,17.78,2.15,1.12,9.52,2.34,8.42,-10.8,-7.64,27.86,2.16,45,7,,8.51,76.64,49.07,69.95,8.54 Bil,14.72,30.63,34.35,10.65,1.54,79.19,66.2,89.29,30.52,7.47,35.59,73.23,21.31,89.07,81.19,55.69,92.15,26.61,8.77,86.39,39.63,15.52,89.79,38.44,35.63,71.14
F00000MEXQ,16.24,3.07,1.84,14.57,2.04,9.34,-5.46,-8.24,3.64,-1.12,35,4,,25.91,76.16,51.23,74.87,13.16 Bil,16.7,36.91,41.09,2.95,0,56.99,47.31,95.57,49.39,11.07,53.97,71.57,13.4,97.17,77.93,66.04,94.98,31.79,7.85,82.02,39.66,18.78,89.72,35.73,31.2,66.29
F00000MQQW,16.16,3.04,1.83,14.55,2.06,9.3,-5.31,-8.18,3.59,-1.09,35,4,,46.53,76.09,51.67,75,13.05 Bil,16.58,36.51,41.01,3.26,0,87.73,83.25,96.68,28.63,8.71,46.18,51.68,16.69,96.82,71.96,68.65,93.87,22.9,12.23,69.46,32.78,20.66,88.27,31.53,28.61,46.16
F00000NBKE,14.48,1.83,1.04,9.25,1.43,8.76,-16.97,-4.33,9.13,-1.92,60,3,,34.09,,75.25,85.26,1.65 Bil,0,0,55.93,34.26,8.25,57.33,31.1,72.54,80.39,31.77,80.39,17.2,10.27,99.53,23.28,16.38,54.6,11.16,2.23,26.35,55.15,21.72,92.61,7.99,6.17,9.34
F0GBR06XR2,14.44,1.72,1.18,10,2.12,11.16,-6.53,-5.84,8.3,-1.95,149,15,21,138.97,53.42,47.71,72.9,10.59 Bil,17.28,28.97,37.97,11.04,0.65,76.51,60.52,78.97,35.97,16.29,53.13,74.01,25.84,92.32,80.65,44.4,80.65,24.17,9.21,51.18,31.51,22.5,86.2,29.12,29.12,38.3
F00000W6D7,13.35,2.25,1.31,9.98,3.46,7.62,-9.98,-0.97,5.78,7.02,55,5,37,,74.21,49.45,72.38,7.71 Bil,19.19,19.54,36.2,12.59,5.94,70.73,45.94,83.24,12.28,7.44,40.01,41.53,12.06,91.97,39.4,18.26,73.66,35.86,13.26,89.72,69.77,24.95,89.71,24.85,24.25,47.97
F0GBR06L2G,15.31,2.47,1.79,11.18,2.33,11.58,-8,-2.56,5.76,1.49,375,118,27,44.35,55.13,48.05,72.44,10.76 Bil,23.95,21.65,35.86,12.38,2.22,41.49,32.15,67.96,38.99,22.18,64.71,39.07,12.39,90.7,32.9,20.53,62.08,32.44,8.8,63.35,64.63,37.13,88.24,28.86,28.32,43
F0GBR04E06,14.15,2.47,1.42,10.01,2.82,8.68,-8.64,0.73,11.69,5.7,62,2,38,,80.1,51.62,78.4,6.48 Bil,15.96,17.59,38.96,18.93,4.06,62.36,23.24,65.33,24.25,17.69,73.57,28.03,10.78,94.57,18.18,8.97,65.79,30.24,8.46,74.29,71.84,30.04,88.81,21.98,21.98,37.8
F000000FW2,11.92,1.13,0.89,7.23,3,9.26,-9.01,-4.9,-4.38,-2.28,59,23,,51.16,,53.12,75.57,15.01 Bil,20.4,40.3,34.55,1.7,0,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F00000QLNR,11.92,1.13,0.89,7.23,3,9.26,-9.01,-4.9,-4.38,-2.28,59,23,,51.16,,53.12,75.57,15.01 Bil,20.4,40.3,34.55,1.7,0,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F00000NBKA,11.92,1.13,0.89,7.23,3,9.26,-9.01,-4.9,-4.38,-2.28,59,23,,51.16,,53.12,75.57,15.01 Bil,20.4,40.3,34.55,1.7,0,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F0GBR04RWU,10.55,1.1,0.71,6.17,2.59,11.8,-10.25,-7.01,1.48,-4.91,37,26,,13.96,72.3,54.38,75.69,17.06 Bil,20.36,41.93,30.3,2.95,0,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F00000QLNL,10.55,1.1,0.71,6.17,2.59,11.8,-10.25,-7.01,1.48,-4.91,37,26,,13.96,72.3,54.38,75.69,17.06 Bil,20.36,41.93,30.3,2.95,0,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F00000MEXM,10.55,1.1,0.71,6.17,2.59,11.8,-10.25,-7.01,1.48,-4.91,37,26,,13.96,72.3,54.38,75.69,17.06 Bil,20.36,41.93,30.3,2.95,0,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F0000003ID,10.54,1.1,0.7,6.17,2.6,11.78,-10.28,-7.01,1.38,-4.92,169,48,,21.77,72.27,54.22,75.65,17.07 Bil,20.61,42.22,30.54,2.97,0,94.44,93.43,99.26,14.11,3.13,24.93,43.97,8.36,97.85,85.11,66.01,92.5,22.05,6.22,53.61,22.05,11.09,82.71,40.59,34.2,68.48
F00000QLNJ,10.54,1.1,0.7,6.17,2.6,11.78,-10.28,-7.01,1.38,-4.92,169,48,,21.77,72.27,54.22,75.65,17.07 Bil,20.61,42.22,30.54,2.97,0,94.44,93.43,99.26,14.11,3.13,24.93,43.97,8.36,97.85,85.11,66.01,92.5,22.05,6.22,53.61,22.05,11.09,82.71,40.59,34.2,68.48
F000000L24,11.84,1.15,0.88,7.22,2.99,9.29,-9.87,-4.82,-4.13,-2.36,350,401,,-6.5,,52.79,75.6,22.32 Bil,21.32,42.02,34.55,1.86,0,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXH,11.84,1.15,0.88,7.22,2.99,9.29,-9.87,-4.82,-4.13,-2.36,350,401,,-6.5,,52.79,75.6,22.32 Bil,21.32,42.02,34.55,1.86,0,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXS,11.84,1.15,0.88,7.22,2.99,9.29,-9.87,-4.82,-4.13,-2.36,350,401,,-6.5,,52.79,75.6,22.32 Bil,21.32,42.02,34.55,1.86,0,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXQ,11.84,1.15,0.88,7.22,2.99,9.29,-9.87,-4.82,-4.13,-2.36,350,401,,-6.5,,52.79,75.6,22.32 Bil,21.32,42.02,34.55,1.86,0,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXR,11.84,1.15,0.88,7.22,2.99,9.29,-9.87,-4.82,-4.13,-2.36,350,401,,-6.5,,52.79,75.6,22.32 Bil,21.32,42.02,34.55,1.86,0,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F0GBR06KPV,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061M6,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KPT,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061OA,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06IIV,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061LT,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KPU,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061O7,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KK8,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061O9,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F00000QKY3,11.9,1.15,0.9,7.24,3.01,9.22,-9.06,-4.84,-4.01,-2.3,58,177,,-87.59,,53.18,76.03,22.13 Bil,20.25,39.89,33.02,1.66,0,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR04AFJ,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,13.02 Bil,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04F0R,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,13.02 Bil,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04AFK,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,13.02 Bil,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04AFL,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F00000QNUP,16.15,3.04,1.82,14.55,2.07,9.26,-5.39,-8.18,3.59,-1.05,35,101,,-34.58,76.12,51.87,75.12,13.02 Bil,16.56,36.25,40.9,3.24,0,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR0574L,11.89,1.3,0.97,7.21,2.34,10.3,-8.53,-6.43,9.42,-2.78,0,8,98,104.49,,49.5,70.75,8.38 Bil,15.58,32.49,29.33,11.83,6.14,85.06,83.19,94.02,31.86,11.6,50.55,41.77,32.76,96.79,78.94,69.7,87.98,16.62,7.89,40.7,28.76,18.77,80.9,26.48,25.1,41.19
F0GBR06P16,16.9,1.89,1.38,12.13,1.38,7.91,-21.25,-4.53,17.72,-1.5,73,5,22,49.29,,58.84,77.81,773.53 Mil,0,0,12.09,68.21,19.23,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F00000YQNL,16.9,1.89,1.38,12.13,1.38,7.91,-21.25,-4.53,17.72,-1.5,73,5,22,49.29,,58.84,77.81,773.53 Mil,0,0,12.09,68.21,19.23,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F0GBR04S2U,13.48,1.75,1.61,9.92,2.66,13.47,-7.62,-8.45,-1.94,-2.51,100,11,38,0.49,,50.9,70.33,35.13 Bil,43.29,34.24,19.25,0.02,0,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F0GBR06O4X,13.48,1.75,1.61,9.92,2.66,13.47,-7.62,-8.45,-1.94,-2.51,100,11,38,0.49,,50.9,70.33,35.13 Bil,43.29,34.24,19.25,0.02,0,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F00000PZHR,13.48,1.75,1.61,9.92,2.66,13.47,-7.62,-8.45,-1.94,-2.51,100,11,38,0.49,,50.9,70.33,35.13 Bil,43.29,34.24,19.25,0.02,0,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F00000XSB7,15.04,2.4,0.83,10.11,2.78,9.85,-0.67,-3.31,14.12,1.12,42,6,46,,76,60.13,81.31,9.22 Bil,16.86,17.52,46.98,11.62,0.73,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSBG,15.04,2.4,0.83,10.11,2.78,9.85,-0.67,-3.31,14.12,1.12,42,6,46,,76,60.13,81.31,9.22 Bil,16.86,17.52,46.98,11.62,0.73,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSB3,15.04,2.4,0.83,10.11,2.78,9.85,-0.67,-3.31,14.12,1.12,42,6,46,,76,60.13,81.31,9.22 Bil,16.86,17.52,46.98,11.62,0.73,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSBB,15.04,2.4,0.83,10.11,2.78,9.85,-0.67,-3.31,14.12,1.12,42,6,46,,76,60.13,81.31,9.22 Bil,16.86,17.52,46.98,11.62,0.73,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000WHAF,19.04,2.39,1.53,14.37,1.9,7.8,-6.72,-6.2,9.85,1.43,54,5,38,,71.62,,,8.43 Bil,19.17,26.4,32.7,15.28,4.89,32.9,19.53,43.04,76.69,49.6,83.75,73.84,17.21,96.46,64.27,19.74,89.87,18.62,8.07,59.12,29.77,22.55,93.81,24.91,16.08,30.89
F00000X5VF,14.95,2.4,0.82,9.57,2.82,9.89,-1.22,-3.34,14.34,0.88,42,8,47,154,75.92,59.36,79.99,,16.77,17.93,46.74,12.43,0.72,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F000003THQ,14.95,2.4,0.82,9.57,2.82,9.89,-1.22,-3.34,14.34,0.88,42,8,47,154,75.92,59.36,79.99,9.03 Bil,16.77,17.93,46.74,12.43,0.72,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F00000OU93,14.95,2.4,0.82,9.57,2.82,9.89,-1.22,-3.34,14.34,0.88,42,8,47,154,75.92,59.36,79.99,9.03 Bil,16.77,17.93,46.74,12.43,0.72,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F00000XWYS,15.24,1.98,0.95,9.58,1.99,10.88,-5.28,-7.74,10.87,-5.53,44,5,37,89,72.38,57.88,81.55,8.72 Bil,18.93,18.38,44.96,12.05,2.08,78.61,63.08,83.55,65.74,17.22,65.74,60.02,16.21,95.25,91.21,76.95,93.75,16.11,7.22,60.89,20.5,11.85,84.84,26.73,26.22,52.65
F0GBR06XGA,15.74,2.26,1.54,12.45,2.63,9.76,-6.69,-6.09,2.89,0.69,40,6,42,91,67.14,54.51,78.09,16.85 Bil,28.53,27.46,39.41,3.09,0,77.3,38.14,79.6,41.49,16.78,53.78,78.28,31.87,93.02,77.22,45.45,86.22,29.06,13.69,91.46,46.44,21.53,88.53,38.07,37.42,49.21
F0GBR06XG9,15.74,2.26,1.54,12.45,2.63,9.76,-6.69,-6.09,2.89,0.69,40,6,42,91,67.14,54.51,78.09,16.85 Bil,28.53,27.46,39.41,3.09,0,77.3,38.14,79.6,41.49,16.78,53.78,78.28,31.87,93.02,77.22,45.45,86.22,29.06,13.69,91.46,46.44,21.53,88.53,38.07,37.42,49.21
F00000MF1W,15.82,2.28,1.49,12.94,2.41,8.66,-6.5,-6.41,6.31,0.42,53,7,37,163,59.78,51.31,77.3,,25.84,29.49,41.49,2.35,0,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000UF1Z,15.82,2.28,1.49,12.94,2.41,8.66,-6.5,-6.41,6.31,0.42,53,7,37,163,59.78,51.31,77.3,16.84 Bil,25.84,29.49,41.49,2.35,0,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
0P000148YE,15.82,2.28,1.49,12.94,2.41,8.66,-6.5,-6.41,6.31,0.42,53,7,37,163,59.78,51.31,77.3,16.84 Bil,25.84,29.49,41.49,2.35,0,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000OU96,15.82,2.28,1.49,12.94,2.41,8.66,-6.5,-6.41,6.31,0.42,53,7,37,163,59.78,51.31,77.3,16.84 Bil,25.84,29.49,41.49,2.35,0,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000Z1T9,16.45,2.72,0.97,10.06,2.11,10.42,-5.06,-5.4,16.68,-1.7,39,6,45,93,77.05,61.26,82.58,,14.46,14.7,42.65,21.8,1.73,68.77,53.47,80.84,62.97,16.13,62.97,71.32,15.88,94.97,90.36,78.61,93.55,21.72,9.99,65.91,22.3,16.38,89.64,22.95,22.95,36.79
F0GBR059RK,15.14,1.87,1.12,10,2.22,10.02,-7.02,-7.79,6.75,-4.45,133,5,30,1,53.49,51.77,72.51,10.82 Bil,26.34,20.34,38.08,12.42,2.06,73.06,43.59,76.92,49.7,21.03,52.92,73.74,23.63,91.97,88,56.03,88,20.48,8.74,66.86,25.49,19.29,88.68,29.18,28.75,44.49
F0GBR04GPJ,15.14,1.87,1.12,10,2.22,10.02,-7.02,-7.79,6.75,-4.45,133,5,30,1,53.49,51.77,72.51,10.82 Bil,26.34,20.34,38.08,12.42,2.06,73.06,43.59,76.92,49.7,21.03,52.92,73.74,23.63,91.97,88,56.03,88,20.48,8.74,66.86,25.49,19.29,88.68,29.18,28.75,44.49
